readID	cluster
6b3531f5-78aa-4ae1-90a7-48b093083dad	1	0
35794d05-adc9-4a04-a3ff-d40ce737f68a	1	0
dae0527f-dbad-44b3-9a87-654ce7cf1428	1	0
69069732-5826-43ff-a544-34a532da86c0	1	1
