readID	cluster
9f9ef1a2-8929-4983-8173-a7da7756315f	1	0
9da7576c-2203-4a57-a734-5e72e12475fc	1	0
77022255-c7c8-49d7-b00b-7a5938d33782	1	0
65f79b4d-1165-44b1-9c3c-034db2dfc368	1	1
