readID	cluster
5c3983d0-ae80-4c7a-b64d-6b8aa555835e	1	0
f49147a9-b632-4ccc-8fb2-f2f3dbebe8eb	1	0
471e6c13-1582-478f-9eef-233d7f352665	1	0
424ac883-1dca-47fc-83b2-5baca6da693c	1	0
d71840e0-de98-42c9-85e7-b4fab13871e3	1	0
