readID	cluster
efa2e86c-4713-45d0-9348-bf384a04b8b0	-1	0
21faae00-3a68-413d-ba2b-66e543ac7798	-1	1
8ecfc19b-f64d-46b5-9082-2dd42938ef7b	-1	0
