readID	cluster
bde963ff-a423-4dc1-a4ff-a94327b8a39b	1	1
d15bf39e-6476-45cb-9c35-195118a5158b	1	1
d81f0b50-a5cb-4c69-a679-ac10eb5ca84b	1	1
93a12a46-a5a5-4657-b3f4-20626f377c44	1	1
54a3f07d-8c65-4a9e-a215-6f23659731bd	1	0
e24881d9-515b-494d-8b01-57ad9c18d16e	1	1
87fd7252-420a-4717-8cd7-1409ad5a851d	1	1
77d2285a-4118-4f40-bf2d-b7f853f59072	1	1
