readID	cluster
ae282bcc-7ae6-4447-8ce7-cbb58f730432	-1	1
cb3c648c-3279-44de-93b7-1e2c2f12db55	-1	0
78034f14-2335-4ab3-8cf5-3748f3424c6e	-1	0
ae2e5f48-2795-4b8a-af49-f3c204a76cd2	-1	0
1ea3be3f-c535-4424-89de-577a33ecaa7a	-1	0
