readID	cluster
035eb2b4-2396-49da-ae80-b0f0b82ca454	-1	1
11f4f84c-6dd2-48ea-9214-1ba63e13f41c	-1	1
2d666ba2-8686-42ac-a654-c2c9a08c4b7a	-1	1
52dda0b6-465b-4700-b569-6f96e0d9eaab	-1	0
2777f43c-7376-46a5-8bb5-7b5026076c58	-1	1
