readID	cluster
74c4a798-f024-4732-b9f8-f2f6783c3dfc	-1	1
3e9250c6-f2e0-4f84-9e21-f6db58b38e7b	-1	0
60433ff0-5483-43a5-a995-7b745cef181a	-1	0
72ce19d4-2c18-477a-93a7-f43c5d3eea1a	-1	1
