readID	cluster
54b5e4ab-3d05-48b8-a4b4-0037c381acda	-1	1
b1f60cd1-c603-45ea-8de7-b51260ea1f94	-1	1
5eda2ba2-a94a-410b-b682-00dadc78bbc8	-1	1
24ef0d2c-1f91-445b-8969-04e90abecf13	-1	1
ca5bf6ec-c6a1-4571-aab0-ec21a0b8eefc	-1	0
42187812-6707-4597-8af6-ecea0f41a015	-1	1
